coding	meaning	node_id	parent_id	selectable
1121070	Manager, steelworks	1121070	1121	Y
1121071	Manager, systems (printing)	1121071	1121	Y
1121072	Manager, technical	1121072	1121	Y
1121073	Manager, textile	1121073	1121	Y
1121074	Manager, works	1121074	1121	Y
1121075	Manager, workshop	1121075	1121	Y
1121076	Manager, workshops	1121076	1121	Y
1121077	Manager, yard, boat	1121077	1121	Y
1121078	Manager, yard, ship	1121078	1121	Y
1121079	Owner (engineering works)	1121079	1121	Y
1121080	Owner (manufacturing)	1121080	1121	Y
1121081	Owner (sawmill)	1121081	1121	Y
1121082	Owner (textile mill)	1121082	1121	Y
1121083	Owner, foundry	1121083	1121	Y
1121084	Owner, mill, textile	1121084	1121	Y
1121085	Owner, sawmill	1121085	1121	Y
1122001	Agent (building and contracting)	1122001	1122	Y
1122002	Agent, builder's	1122002	1122	Y
1122003	Agent, contractor's	1122003	1122	Y
1122004	Agent, engineering, civil	1122004	1122	Y
1122005	Agent, site	1122005	1122	Y
1122006	Clerk of works	1122006	1122	Y
1122007	Director (building and contracting)	1122007	1122	Y
1122008	Director (civil engineering)	1122008	1122	Y
1122009	Director, building	1122009	1122	Y
1122010	Director, contracts (construction)	1122010	1122	Y
1122011	Director, managing (building and construction)	1122011	1122	Y
1122012	Manager (alarm, security installation)	1122012	1122	Y
1122013	Manager (building and contracting)	1122013	1122	Y
1122014	Manager (civil engineering)	1122014	1122	Y
1122015	Manager (coal mine: opencast)	1122015	1122	Y
1122016	Manager (electrical contracting)	1122016	1122	Y
1122017	Manager (local government: highways dept)	1122017	1122	Y
1122018	Manager, area (construction)	1122018	1122	Y
1122019	Manager, building	1122019	1122	Y
1122020	Manager, commercial (building and contracting)	1122020	1122	Y
1122021	Manager, construction	1122021	1122	Y
1122022	Manager, contract (building and contracting)	1122022	1122	Y
1122023	Manager, contracts (building and contracting)	1122023	1122	Y
1122024	Manager, contracts, building	1122024	1122	Y
1122025	Manager, demolition	1122025	1122	Y
1122026	Manager, development (building and contracting)	1122026	1122	Y
1122027	Manager, highway	1122027	1122	Y
1122028	Manager, highways	1122028	1122	Y
1122029	Manager, maintenance (buildings and other structures)	1122029	1122	Y
1122030	Manager, maintenance, property	1122030	1122	Y
1122031	Manager, plant (building and contracting)	1122031	1122	Y
1122032	Manager, production (building and contracting)	1122032	1122	Y
1122033	Manager, projects (building and contracting)	1122033	1122	Y
1122034	Manager, services, building	1122034	1122	Y
1122035	Manager, services, site	1122035	1122	Y
1122036	Manager, site	1122036	1122	Y
1122037	Manager, works (building and contracting)	1122037	1122	Y
1122038	Master of works	1122038	1122	Y
1122039	Merchant (building and contracting)	1122039	1122	Y
1122040	Owner (building and contracting)	1122040	1122	Y
1122041	Owner (electrical contracting)	1122041	1122	Y
1122042	Owner (plumbing, heating contracting)	1122042	1122	Y
1122043	Owner (property renovation)	1122043	1122	Y
1122044	Sub-agent (building and construction)	1122044	1122	Y
1123001	Agent (mining)	1123001	1123	Y
1123002	Agent, colliery	1123002	1123	Y
1123003	Agent, mine	1123003	1123	Y
1123004	Agent, surface	1123004	1123	Y
1123005	Boss, mine	1123005	1123	Y
1123006	Manager (electricity supplier)	1123006	1123	Y
1123007	Manager (mine (not opencast): quarry)	1123007	1123	Y
1123008	Manager (public utilities)	1123008	1123	Y
1123009	Manager (quarrying and extraction)	1123009	1123	Y
1123010	Manager (well drilling)	1123010	1123	Y
1123011	Manager, colliery	1123011	1123	Y
1123012	Manager, distribution (energy suppliers)	1123012	1123	Y
1123013	Manager, exploration, oil	1123013	1123	Y
1123014	Manager, gas	1123014	1123	Y
1123015	Manager, installation, offshore	1123015	1123	Y
1123016	Manager, installations, offshore	1123016	1123	Y
1123017	Manager, operations (mining, water and energy)	1123017	1123	Y
1123018	Manager, planning (public utilities)	1123018	1123	Y
1123019	Manager, quarry	1123019	1123	Y
1123020	Manager, station, power	1123020	1123	Y
1123021	Overman	1123021	1123	Y
1123022	Owner (quarry)	1123022	1123	Y
1123023	Pusher, tool	1123023	1123	Y
1131001	ACIS	1131001	1131	Y
1131002	Banker	1131002	1131	Y
1131003	Banker, international	1131003	1131	Y
1131004	Banker, investment	1131004	1131	Y
1131005	Banker, merchant	1131005	1131	Y
1131006	Chamberlain, burgh	1131006	1131	Y
1131007	Chamberlain, city	1131007	1131	Y
1131008	Director and Secretary	1131008	1131	Y
1131009	Director of finance	1131009	1131	Y
1131010	Director, finance	1131010	1131	Y
1131011	Director, financial	1131011	1131	Y
1131012	FCIS	1131012	1131	Y
1131013	Manager (accountancy services)	1131013	1131	Y
1131014	Manager (accountancy)	1131014	1131	Y
1131015	Manager (banking: merchant)	1131015	1131	Y
1131016	Manager (credit company)	1131016	1131	Y
1131017	Manager (financial services)	1131017	1131	Y
1131018	Manager (loan company)	1131018	1131	Y
1131019	Manager (money lending)	1131019	1131	Y
1131020	Manager, VAT	1131020	1131	Y
1131021	Manager, assessment, credit	1131021	1131	Y
1131022	Manager, branch (credit company)	1131022	1131	Y
1131023	Manager, branch (financial services)	1131023	1131	Y
1131024	Manager, client (financial services)	1131024	1131	Y
1131025	Manager, control, credit	1131025	1131	Y
1131026	Manager, credit	1131026	1131	Y
1131027	Manager, derivatives	1131027	1131	Y
1131028	Manager, development, agency	1131028	1131	Y
1131029	Manager, exchange, foreign	1131029	1131	Y
1131030	Manager, finance	1131030	1131	Y
1131031	Manager, financial	1131031	1131	Y
1131032	Manager, fund	1131032	1131	Y
1131033	Manager, house, acceptance	1131033	1131	Y
1131034	Manager, insolvency	1131034	1131	Y
1131035	Manager, investment	1131035	1131	Y
1131036	Manager, market, money	1131036	1131	Y
1131037	Manager, markets (financial services)	1131037	1131	Y
1131038	Manager, office (credit control)	1131038	1131	Y
1131039	Manager, practice, insolvency	1131039	1131	Y
1131040	Manager, purchase, hire	1131040	1131	Y
1131041	Manager, systems, financial	1131041	1131	Y
1131042	Manager, tax	1131042	1131	Y
1131043	Manager, taxation	1131043	1131	Y
1131044	Manager, treasury	1131044	1131	Y
1131045	Manager, valuation	1131045	1131	Y
1131046	Principal (banking)	1131046	1131	Y
1131047	Registrar	1131047	1131	Y
1131048	Registrar of stock	1131048	1131	Y
1131049	Registrar of stocks and bonds	1131049	1131	Y
1131050	Registrar, company	1131050	1131	Y
1131051	Secretary and company director	1131051	1131	Y
1131052	Secretary and legal adviser	1131052	1131	Y
1131053	Secretary of health authority	1131053	1131	Y
1131054	Secretary of health board	1131054	1131	Y
1131055	Secretary, chartered	1131055	1131	Y
1131056	Secretary, company (director)	1131056	1131	Y
1131057	Secretary-accountant	1131057	1131	Y
1131058	Secretary-director	1131058	1131	Y
1131059	Treasurer (qualified)	1131059	1131	Y
1131060	Treasurer, company	1131060	1131	Y
1131061	Treasurer, county	1131061	1131	Y
1132001	Director of business development	1132001	1132	Y
1132002	Director of marketing	1132002	1132	Y
1132003	Director of sales	1132003	1132	Y
1132004	Director, account	1132004	1132	Y
1132005	Director, commercial	1132005	1132	Y
1132006	Director, development, business	1132006	1132	Y
1132007	Director, export	1132007	1132	Y
1132008	Director, marketing	1132008	1132	Y
1132009	Director, sales	1132009	1132	Y
1132010	Director, sales and export	1132010	1132	Y
1132011	Director, sales and marketing	1132011	1132	Y
1132012	Head of business development	1132012	1132	Y
1132013	Manager (marketing)	1132013	1132	Y
1132014	Manager (telephone sales)	1132014	1132	Y
1132015	Manager (airbrokers)	1132015	1132	Y
1132016	Manager (commission agents)	1132016	1132	Y
1132017	Manager (export agency)	1132017	1132	Y
1132018	Manager (import agency)	1132018	1132	Y
1132019	Manager (market research)	1132019	1132	Y
1132020	Manager (ship brokers)	1132020	1132	Y
1132021	Manager, account (sales)	1132021	1132	Y
1132022	Manager, account (marketing)	1132022	1132	Y
1132023	Manager, account, national	1132023	1132	Y
1132024	Manager, account, sales	1132024	1132	Y
1132025	Manager, account, telesales	1132025	1132	Y
1132026	Manager, advertising, sales	1132026	1132	Y
1132027	Manager, agents, commission	1132027	1132	Y
1132028	Manager, area (pools promoters)	1132028	1132	Y
1132029	Manager, area (sales force)	1132029	1132	Y
1132030	Manager, area (market research)	1132030	1132	Y
1132031	Manager, area, sales	1132031	1132	Y
1132032	Manager, brand	1132032	1132	Y
1132033	Manager, commercial	1132033	1132	Y
1132034	Manager, communications	1132034	1132	Y
1132035	Manager, contract (marketing)	1132035	1132	Y
1132036	Manager, contracts	1132036	1132	Y
1132037	Manager, development, business	1132037	1132	Y
1132038	Manager, development, corporate	1132038	1132	Y
1132039	Manager, development, market	1132039	1132	Y
1132040	Manager, development, marketing	1132040	1132	Y
1132041	Manager, development, product	1132041	1132	Y
1132042	Manager, development, sales	1132042	1132	Y
1132043	Manager, district (assurance company)	1132043	1132	Y
1132044	Manager, district (insurance)	1132044	1132	Y
1132045	Manager, export	1132045	1132	Y
1132046	Manager, field	1132046	1132	Y
1132047	Manager, force, sales	1132047	1132	Y
1132048	Manager, import	1132048	1132	Y
1132049	Manager, label (music publishing)	1132049	1132	Y
1132050	Manager, marketing	1132050	1132	Y
1132051	Manager, merchandise	1132051	1132	Y
1132052	Manager, operations, commercial	1132052	1132	Y
1132053	Manager, pricing	1132053	1132	Y
1132054	Manager, product	1132054	1132	Y
1132055	Manager, products	1132055	1132	Y
1132056	Manager, promotion, sales	1132056	1132	Y
1132057	Manager, promotions (marketing)	1132057	1132	Y
1132058	Manager, regional (sales force)	1132058	1132	Y
1132059	Manager, research, market	1132059	1132	Y
1132060	Manager, rights (publishing company)	1132060	1132	Y
1132061	Manager, sales	1132061	1132	Y
1132062	Manager, sales and advertising	1132062	1132	Y
1132063	Manager, sales and commercial	1132063	1132	Y
1132064	Manager, sales and marketing	1132064	1132	Y
1132065	Manager, sales and service	1132065	1132	Y
1132066	Manager, sales, advertisement	1132066	1132	Y
1132067	Manager, sales, advertising	1132067	1132	Y
1132068	Manager, sales, area	1132068	1132	Y
1132069	Manager, sales, district	1132069	1132	Y
1132070	Manager, sales, field	1132070	1132	Y
1132071	Manager, sales, regional	1132071	1132	Y
1132072	Manager, sales, telephone	1132072	1132	Y
1132073	Manager, services, client (advertising)	1132073	1132	Y
1132074	Manager, services, marketing	1132074	1132	Y
1132075	Manager, strategy, business	1132075	1132	Y
1132076	Manager, support, marketing	1132076	1132	Y
1132077	Manager, team (sales force)	1132077	1132	Y
1132078	Manager, telemarketing	1132078	1132	Y
1132079	Manager, telesales	1132079	1132	Y
1132080	Owner (export agency)	1132080	1132	Y
1132081	Owner (import agency)	1132081	1132	Y
1133001	Director of contracts (government)	1133001	1133	Y
1133002	Director, purchasing	1133002	1133	Y
1133003	Manager, buying	1133003	1133	Y
1133004	Manager, commissioning	1133004	1133	Y
1133005	Manager, contract (purchasing)	1133005	1133	Y
1133006	Manager, contracts (purchasing)	1133006	1133	Y
1133007	Manager, estimating	1133007	1133	Y
1133008	Manager, procurement	1133008	1133	Y
1133009	Manager, purchasing	1133009	1133	Y
1133010	Manager, supplies	1133010	1133	Y
1134001	Director of external relations	1134001	1134	Y
1134002	Director of fund raising	1134002	1134	Y
1134003	Director, account (advertising)	1134003	1134	Y
1134004	Director, advertising	1134004	1134	Y
1134005	Director, appeal	1134005	1134	Y
1134006	Director, appeals	1134006	1134	Y
1134007	Director, creative	1134007	1134	Y
1134008	Director, media	1134008	1134	Y
1134009	Head (public relations)	1134009	1134	Y
1134010	Head of public affairs	1134010	1134	Y
1134011	Head of public relations	1134011	1134	Y
1134012	Manager (public relations)	1134012	1134	Y
1134013	Manager (advertising)	1134013	1134	Y
1134014	Manager, account (advertising)	1134014	1134	Y
1134015	Manager, account, advertising	1134015	1134	Y
1134016	Manager, advertisement	1134016	1134	Y
1134017	Manager, advertising	1134017	1134	Y
1134018	Manager, affairs, public	1134018	1134	Y
1134019	Manager, appeal	1134019	1134	Y
1134020	Manager, appeals	1134020	1134	Y
1134021	Manager, campaign	1134021	1134	Y
1134022	Manager, fundraising	1134022	1134	Y
1134023	Manager, lottery	1134023	1134	Y
1134024	Manager, media	1134024	1134	Y
1134025	Manager, portfolio (advertising)	1134025	1134	Y
1134026	Manager, press (advertising)	1134026	1134	Y
1134027	Manager, production (advertising)	1134027	1134	Y
1134028	Manager, projects (advertising)	1134028	1134	Y
1134029	Manager, publicity	1134029	1134	Y
1134030	Manager, raising, fund	1134030	1134	Y
1134031	Manager, relations, public	1134031	1134	Y
1134032	Manager, tourism	1134032	1134	Y
1134033	Manager, traffic (advertising)	1134033	1134	Y
1134034	Owner (advertising agency)	1134034	1134	Y
1135001	Director of communications	1135001	1135	Y
1135002	Director of human resources	1135002	1135	Y
1135003	Director of personnel	1135003	1135	Y
1135004	Director of training	1135004	1135	Y
1135005	Director, development, management	1135005	1135	Y
1135006	Director, personnel	1135006	1135	Y
1135007	Director, recruitment	1135007	1135	Y
1135008	Director, resources, human	1135008	1135	Y
1135009	Director, training	1135009	1135	Y
1135010	Manager (recruitment agency)	1135010	1135	Y
1135011	Manager (training establishment)	1135011	1135	Y
1135012	Manager (vocational training)	1135012	1135	Y
1135013	Manager, NVQ	1135013	1135	Y
1135014	Manager, account (recruitment agency)	1135014	1135	Y
1135015	Manager, centre, assessment	1135015	1135	Y
1135016	Manager, centre, skills	1135016	1135	Y
1135017	Manager, centre, training	1135017	1135	Y
1135018	Manager, development, employee	1135018	1135	Y
1135019	Manager, development, self	1135019	1135	Y
1135020	Manager, development, training	1135020	1135	Y
1135021	Manager, o and m	1135021	1135	Y
1135022	Manager, organisation and efficiency	1135022	1135	Y
1135023	Manager, organisation and methods	1135023	1135	Y
1135024	Manager, personnel	1135024	1135	Y
1135025	Manager, personnel and training	1135025	1135	Y
1135026	Manager, recruitment	1135026	1135	Y
1135027	Manager, relations, employee	1135027	1135	Y
1135028	Manager, relations, industrial	1135028	1135	Y
1135029	Manager, research, operational	1135029	1135	Y
1135030	Manager, resources, human	1135030	1135	Y
1135031	Manager, services, management	1135031	1135	Y
1135032	Manager, staff	1135032	1135	Y
1135033	Manager, study, works	1135033	1135	Y
1135034	Manager, training	1135034	1135	Y
1135035	Manager, training and development	1135035	1135	Y
